IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.157.63.42,2087,0,false,ORD,North America,Chicago,266,0.00
13.246.44.232,2052,0,false,ORD,North America,Chicago,315,0.00
18.216.253.235,2086,0,false,ORD,North America,Chicago,345,0.00
18.191.164.46,2096,0,false,ORD,North America,Chicago,336,0.00
3.145.146.117,2096,0,false,ORD,North America,Chicago,314,0.00
18.117.144.248,2053,0,false,ORD,North America,Chicago,248,0.00
18.117.144.248,2083,0,false,ORD,North America,Chicago,353,0.00
18.117.123.146,2087,0,false,ORD,North America,Chicago,282,0.00
18.117.240.76,2095,0,false,ORD,North America,Chicago,346,0.00
18.117.123.146,2052,0,false,ORD,North America,Chicago,343,0.00
18.188.101.43,2096,0,false,ORD,North America,Chicago,339,0.00
3.144.205.70,80,0,false,ORD,North America,Chicago,355,0.00
3.144.205.70,8080,0,false,ORD,North America,Chicago,356,0.00
99.79.128.94,2086,0,false,ORD,North America,Chicago,268,0.00
18.216.253.235,8080,0,false,ORD,North America,Chicago,346,0.00
3.96.189.46,2095,0,false,ORD,North America,Chicago,336,0.00
3.98.231.179,80,0,false,ORD,North America,Chicago,338,0.00
3.142.142.99,2053,0,false,ORD,North America,Chicago,347,0.00
18.117.123.146,443,0,false,ORD,North America,Chicago,337,0.00
13.59.251.88,2096,0,false,ORD,North America,Chicago,318,0.00
18.216.253.235,2052,0,false,ORD,North America,Chicago,343,0.00
15.156.194.55,2053,0,false,ORD,North America,Chicago,252,0.00
3.133.94.62,2096,0,false,ORD,North America,Chicago,348,0.00
3.145.217.191,8880,0,false,ORD,North America,Chicago,355,0.00
3.144.205.70,2086,0,false,ORD,North America,Chicago,356,0.00
18.216.253.235,2087,0,false,ORD,North America,Chicago,346,0.00
18.220.69.226,2096,0,false,ORD,North America,Chicago,248,0.00
3.135.236.0,8443,0,false,ORD,North America,Chicago,348,0.00
18.117.240.76,443,0,false,ORD,North America,Chicago,343,0.00
15.157.63.42,2053,0,false,ORD,North America,Chicago,345,0.00
99.79.128.94,443,0,false,ORD,North America,Chicago,352,0.00
18.188.101.43,8080,0,false,ORD,North America,Chicago,250,0.00
3.17.145.214,8880,0,false,ORD,North America,Chicago,341,0.00
18.117.240.76,2096,0,false,ORD,North America,Chicago,342,0.00
3.15.191.123,8080,0,false,ORD,North America,Chicago,337,0.00
18.224.137.254,2082,0,false,ORD,North America,Chicago,247,0.00
3.17.145.214,80,0,false,ORD,North America,Chicago,342,0.00
18.117.190.61,2086,0,false,ORD,North America,Chicago,309,0.00
18.220.250.70,2087,0,false,ORD,North America,Chicago,353,0.00
18.222.215.181,2082,0,false,ORD,North America,Chicago,337,0.00
18.224.165.164,2082,0,false,ORD,North America,Chicago,343,0.00
18.116.82.130,2083,0,false,ORD,North America,Chicago,345,0.00
3.131.97.139,2096,0,false,ORD,North America,Chicago,348,0.00
18.117.190.61,2052,0,false,ORD,North America,Chicago,357,0.00
18.191.133.229,80,0,false,ORD,North America,Chicago,350,0.00
18.216.253.235,2095,0,false,ORD,North America,Chicago,345,0.00
18.117.246.194,8443,0,false,ORD,North America,Chicago,370,0.00
18.118.165.36,80,0,false,ORD,North America,Chicago,347,0.00
18.220.69.226,2082,0,false,ORD,North America,Chicago,354,0.00
18.117.246.194,8080,0,false,ORD,North America,Chicago,249,0.00
15.156.194.55,2095,0,false,ORD,North America,Chicago,267,0.00
18.220.250.70,443,0,false,ORD,North America,Chicago,353,0.00
3.17.145.214,2083,0,false,ORD,North America,Chicago,342,0.00
3.97.176.251,80,0,false,ORD,North America,Chicago,265,0.00
13.246.44.232,8080,0,false,ORD,North America,Chicago,311,0.00
15.157.63.42,2052,0,false,ORD,North America,Chicago,262,0.00
15.157.63.42,8080,0,false,ORD,North America,Chicago,324,0.00
15.156.194.55,2087,0,false,ORD,North America,Chicago,353,0.00
18.191.133.229,2053,0,false,ORD,North America,Chicago,339,0.00
18.117.246.194,2096,0,false,ORD,North America,Chicago,348,0.00
18.220.69.226,8443,0,false,ORD,North America,Chicago,349,0.00
15.157.70.6,443,0,false,ORD,North America,Chicago,262,0.00
18.117.240.76,2086,0,false,ORD,North America,Chicago,341,0.00
3.135.236.0,8880,0,false,ORD,North America,Chicago,345,0.00
15.157.63.42,8880,0,false,ORD,North America,Chicago,353,0.00
3.135.236.0,2095,0,false,ORD,North America,Chicago,346,0.00
3.17.145.214,8443,0,false,ORD,North America,Chicago,342,0.00
18.116.82.130,2053,0,false,ORD,North America,Chicago,332,0.00
3.135.236.0,2083,0,false,ORD,North America,Chicago,301,0.00
15.157.60.35,8880,0,false,ORD,North America,Chicago,360,0.00
15.156.194.55,2052,0,false,ORD,North America,Chicago,349,0.00
18.118.165.36,2052,0,false,ORD,North America,Chicago,323,0.00
18.222.215.181,443,0,false,ORD,North America,Chicago,320,0.00
18.116.82.130,2095,0,false,ORD,North America,Chicago,342,0.00
18.118.165.36,2086,0,false,ORD,North America,Chicago,339,0.00
3.15.13.148,2086,0,false,ORD,North America,Chicago,336,0.00
15.156.194.55,2083,0,false,ORD,North America,Chicago,349,0.00
15.157.70.6,80,0,false,ORD,North America,Chicago,264,0.00
15.157.60.35,2095,0,false,ORD,North America,Chicago,348,0.00
18.116.82.130,443,0,false,ORD,North America,Chicago,340,0.00
18.191.133.229,443,0,false,ORD,North America,Chicago,337,0.00
18.218.76.31,8080,0,false,ORD,North America,Chicago,248,0.00
13.49.23.72,2083,0,false,ORD,North America,Chicago,200,0.00
18.191.133.229,2086,0,false,ORD,North America,Chicago,347,0.00
3.12.144.146,80,0,false,ORD,North America,Chicago,350,0.00
18.224.20.8,80,0,false,ORD,North America,Chicago,339,0.00
3.96.189.46,80,0,false,ORD,North America,Chicago,275,0.00
18.222.215.181,2095,0,false,ORD,North America,Chicago,314,0.00
15.156.194.55,8880,0,false,ORD,North America,Chicago,332,0.00
18.117.144.248,8080,0,false,ORD,North America,Chicago,346,0.00
18.117.144.248,8443,0,false,ORD,North America,Chicago,341,0.00
18.117.190.61,8080,0,false,ORD,North America,Chicago,330,0.00
15.157.60.35,2082,0,false,ORD,North America,Chicago,250,0.00
18.117.123.146,8080,0,false,ORD,North America,Chicago,306,0.00
18.220.69.226,8880,0,false,ORD,North America,Chicago,356,0.00
18.117.190.61,2083,0,false,ORD,North America,Chicago,327,0.00
18.224.20.8,8080,0,false,ORD,North America,Chicago,338,0.00
18.117.144.248,2096,0,false,ORD,North America,Chicago,343,0.00
3.15.191.123,2096,0,false,ORD,North America,Chicago,340,0.00
3.139.242.184,80,0,false,ORD,North America,Chicago,343,0.00
18.216.253.235,443,0,false,ORD,North America,Chicago,355,0.00
18.224.137.254,2095,0,false,ORD,North America,Chicago,329,0.00
3.142.142.99,2095,0,false,ORD,North America,Chicago,315,0.00
18.118.165.36,8443,0,false,ORD,North America,Chicago,344,0.00
3.96.189.46,2086,0,false,ORD,North America,Chicago,266,0.00
3.131.97.139,8880,0,false,ORD,North America,Chicago,330,0.00
15.156.194.55,443,0,false,ORD,North America,Chicago,363,0.00
3.17.145.214,8080,0,false,ORD,North America,Chicago,345,0.00
18.117.123.146,2095,0,false,ORD,North America,Chicago,337,0.00
18.191.164.46,8080,0,false,ORD,North America,Chicago,349,0.00
3.15.191.123,2052,0,false,ORD,North America,Chicago,337,0.00
18.191.133.229,8443,0,false,ORD,North America,Chicago,312,0.00
3.96.189.46,8880,0,false,ORD,North America,Chicago,276,0.00
18.116.82.130,8443,0,false,ORD,North America,Chicago,286,0.00
18.117.246.194,2053,0,false,ORD,North America,Chicago,332,0.00
18.222.215.181,2083,0,false,ORD,North America,Chicago,320,0.00
3.15.13.148,2082,0,false,ORD,North America,Chicago,343,0.00
3.141.217.225,80,0,false,ORD,North America,Chicago,340,0.00
15.157.30.77,80,0,false,ORD,North America,Chicago,344,0.00
15.157.63.42,2095,0,false,ORD,North America,Chicago,347,0.00
18.191.164.46,80,0,false,ORD,North America,Chicago,310,0.00
3.144.205.70,8443,0,false,ORD,North America,Chicago,350,0.00
18.117.246.194,8880,0,false,ORD,North America,Chicago,345,0.00
18.118.165.36,443,0,false,ORD,North America,Chicago,333,0.00
18.117.144.248,8880,0,false,ORD,North America,Chicago,342,0.00
18.117.190.61,8443,0,false,ORD,North America,Chicago,339,0.00
18.117.123.146,2083,0,false,ORD,North America,Chicago,345,0.00
3.15.39.34,8080,0,false,ORD,North America,Chicago,345,0.00
15.157.63.42,443,0,false,ORD,North America,Chicago,357,0.00
18.117.190.61,2096,0,false,ORD,North America,Chicago,347,0.00
15.156.194.55,2086,0,false,ORD,North America,Chicago,348,0.00
18.191.133.229,8880,0,false,ORD,North America,Chicago,319,0.00
18.224.165.164,2083,0,false,ORD,North America,Chicago,346,0.00
18.220.69.226,2095,0,false,ORD,North America,Chicago,350,0.00
18.118.165.36,8080,0,false,ORD,North America,Chicago,338,0.00
15.156.194.55,8443,0,false,ORD,North America,Chicago,357,0.00
15.157.63.42,2083,0,false,ORD,North America,Chicago,268,0.00
3.97.167.115,80,0,false,ORD,North America,Chicago,354,0.00
18.224.165.164,2095,0,false,ORD,North America,Chicago,350,0.00
15.157.70.6,2095,0,false,ORD,North America,Chicago,346,0.00
18.216.253.235,2083,0,false,ORD,North America,Chicago,253,0.00
15.157.63.42,8443,0,false,ORD,North America,Chicago,262,0.00
3.135.236.0,2053,0,false,ORD,North America,Chicago,353,0.00
18.222.215.181,8880,0,false,ORD,North America,Chicago,319,0.00
15.157.70.6,2083,0,false,ORD,North America,Chicago,347,0.00
3.135.236.0,2086,0,false,ORD,North America,Chicago,303,0.00
18.117.246.194,2087,0,false,ORD,North America,Chicago,342,0.00
15.157.70.6,8443,0,false,ORD,North America,Chicago,290,0.00
13.246.44.232,8443,0,false,ORD,North America,Chicago,307,0.00
18.224.165.164,2086,0,false,ORD,North America,Chicago,337,0.00
18.224.165.164,8880,0,false,ORD,North America,Chicago,335,0.00
18.224.165.164,443,0,false,ORD,North America,Chicago,343,0.00
18.188.101.43,80,0,false,ORD,North America,Chicago,349,0.00
15.156.194.55,80,0,false,ORD,North America,Chicago,261,0.00
18.117.123.146,2082,0,false,ORD,North America,Chicago,351,0.00
15.157.60.35,2083,0,false,ORD,North America,Chicago,364,0.00
18.116.82.130,8880,0,false,ORD,North America,Chicago,324,0.00
18.231.88.32,8880,0,false,ORD,North America,Chicago,371,0.00
18.116.82.130,2082,0,false,ORD,North America,Chicago,318,0.00
3.135.236.0,2087,0,false,ORD,North America,Chicago,298,0.00
18.230.71.119,8443,0,false,ORD,North America,Chicago,480,0.00
15.157.63.42,2082,0,false,ORD,North America,Chicago,263,0.00
3.96.92.88,80,0,false,ORD,North America,Chicago,347,0.00
18.220.69.226,2052,0,false,ORD,North America,Chicago,351,0.00
15.157.63.42,2096,0,false,ORD,North America,Chicago,337,0.00
18.118.165.36,8880,0,false,ORD,North America,Chicago,337,0.00
18.220.69.226,2083,0,false,ORD,North America,Chicago,345,0.00
18.228.226.178,2082,0,false,ORD,North America,Chicago,375,0.00
18.216.253.235,2053,0,false,ORD,North America,Chicago,344,0.00
3.131.97.139,8080,0,false,ORD,North America,Chicago,348,0.00
3.142.142.99,2087,0,false,ORD,North America,Chicago,343,0.00
18.220.69.226,80,0,false,ORD,North America,Chicago,350,0.00
18.220.69.226,2053,0,false,ORD,North America,Chicago,340,0.00
15.157.63.42,80,0,false,ORD,North America,Chicago,249,0.00
3.96.189.46,2052,0,false,ORD,North America,Chicago,340,0.00
18.231.88.32,2083,0,false,ORD,North America,Chicago,405,0.00
18.191.133.229,2082,0,false,ORD,North America,Chicago,249,0.00
18.118.165.36,2096,0,false,ORD,North America,Chicago,344,0.00
18.220.69.226,2087,0,false,ORD,North America,Chicago,344,0.00
3.96.189.46,2053,0,false,ORD,North America,Chicago,338,0.00
15.157.60.35,2096,0,false,ORD,North America,Chicago,356,0.00
3.96.189.46,2083,0,false,ORD,North America,Chicago,340,0.00
18.228.226.178,2086,0,false,ORD,North America,Chicago,408,0.00
18.191.133.229,2096,0,false,ORD,North America,Chicago,310,0.00
54.207.142.179,8443,0,false,ORD,North America,Chicago,442,0.00
18.216.253.235,8443,0,false,ORD,North America,Chicago,325,0.00
52.67.221.53,80,0,false,ORD,North America,Chicago,361,0.00
3.15.39.34,2052,0,false,ORD,North America,Chicago,335,0.00
18.229.143.19,2052,0,false,ORD,North America,Chicago,452,0.00
18.231.88.32,2052,0,false,ORD,North America,Chicago,388,0.00
18.230.82.109,2096,0,false,ORD,North America,Chicago,440,0.00
3.96.189.46,2087,0,false,ORD,North America,Chicago,334,0.00
18.228.137.152,2096,0,false,ORD,North America,Chicago,391,0.00
18.228.221.236,2053,0,false,ORD,North America,Chicago,389,0.00
18.228.137.152,2086,0,false,ORD,North America,Chicago,455,0.00
99.79.95.3,80,0,false,ORD,North America,Chicago,371,0.00
3.96.189.46,443,0,false,ORD,North America,Chicago,337,0.00
18.228.7.211,8880,0,false,ORD,North America,Chicago,382,0.00
18.116.82.130,2096,0,false,ORD,North America,Chicago,339,0.00
54.207.169.139,2053,0,false,ORD,North America,Chicago,407,0.00
52.60.91.184,2086,0,false,ORD,North America,Chicago,310,0.00
3.96.189.46,8443,0,false,ORD,North America,Chicago,336,0.00
13.59.251.88,443,0,false,ORD,North America,Chicago,319,0.00
18.229.143.19,2053,0,false,ORD,North America,Chicago,367,0.00
13.59.251.88,2052,0,false,ORD,North America,Chicago,318,0.00
13.59.251.88,2083,0,false,ORD,North America,Chicago,321,0.00
3.15.39.34,443,0,false,ORD,North America,Chicago,341,0.00
13.59.251.88,2087,0,false,ORD,North America,Chicago,318,0.00
3.15.39.34,2095,0,false,ORD,North America,Chicago,345,0.00
13.59.251.88,2086,0,false,ORD,North America,Chicago,233,0.00
13.59.251.88,2053,0,false,ORD,North America,Chicago,317,0.00
54.207.54.205,2083,0,false,ORD,North America,Chicago,381,0.00
3.15.39.34,80,0,false,ORD,North America,Chicago,338,0.00
18.230.82.109,8880,0,false,ORD,North America,Chicago,395,0.00
3.15.39.34,8443,0,false,ORD,North America,Chicago,343,0.00
3.15.39.34,2086,0,false,ORD,North America,Chicago,340,0.00
3.142.142.99,2096,0,false,ORD,North America,Chicago,250,0.00
18.228.137.152,2083,0,false,ORD,North America,Chicago,443,0.00
18.228.137.152,8080,0,false,ORD,North America,Chicago,359,0.00
13.59.251.88,8880,0,false,ORD,North America,Chicago,316,0.00
18.230.71.119,2086,0,false,ORD,North America,Chicago,405,0.00
18.228.137.152,2053,0,false,ORD,North America,Chicago,404,0.00
18.230.85.209,2096,0,false,ORD,North America,Chicago,382,0.00
3.142.142.99,8080,0,false,ORD,North America,Chicago,317,0.00
18.230.71.119,2095,0,false,ORD,North America,Chicago,395,0.00
18.228.137.152,2095,0,false,ORD,North America,Chicago,380,0.00
54.207.142.179,80,0,false,ORD,North America,Chicago,417,0.00
54.207.59.123,2096,0,false,ORD,North America,Chicago,361,0.00
18.230.85.209,2053,0,false,ORD,North America,Chicago,405,0.00
52.67.221.53,443,0,false,ORD,North America,Chicago,516,0.00
18.228.226.178,2083,0,false,ORD,North America,Chicago,388,0.00
18.228.7.211,2053,0,false,ORD,North America,Chicago,378,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,381,0.00
54.207.169.139,443,0,false,ORD,North America,Chicago,388,0.00
18.228.226.178,443,0,false,ORD,North America,Chicago,389,0.00
54.191.150.135,2082,0,false,ORD,North America,Chicago,211,0.00
18.228.221.236,2086,0,false,ORD,North America,Chicago,399,0.00
54.207.54.205,2052,0,false,ORD,North America,Chicago,408,0.00
18.228.7.211,2052,0,false,ORD,North America,Chicago,409,0.00
18.229.143.19,8880,0,false,ORD,North America,Chicago,355,0.00
54.207.54.205,2086,0,false,ORD,North America,Chicago,475,0.00
18.228.226.178,8880,0,false,ORD,North America,Chicago,388,0.00
18.230.71.119,2052,0,false,ORD,North America,Chicago,369,0.00
54.191.150.135,8080,0,false,ORD,North America,Chicago,205,0.00
18.230.82.109,2086,0,false,ORD,North America,Chicago,392,0.00
18.228.7.211,8443,0,false,ORD,North America,Chicago,459,0.00
54.191.150.135,8443,0,false,ORD,North America,Chicago,205,0.00
54.191.150.135,2086,0,false,ORD,North America,Chicago,211,0.00
54.207.59.123,8880,0,false,ORD,North America,Chicago,383,0.00
54.191.150.135,2095,0,false,ORD,North America,Chicago,198,0.00
18.230.82.109,2087,0,false,ORD,North America,Chicago,460,0.00
18.231.88.32,2053,0,false,ORD,North America,Chicago,361,0.00
54.191.150.135,80,0,false,ORD,North America,Chicago,199,0.00
18.230.85.209,2095,0,false,ORD,North America,Chicago,382,0.00
52.67.221.53,2052,0,false,ORD,North America,Chicago,378,0.00
18.228.220.6,2096,0,false,ORD,North America,Chicago,386,0.00
18.230.85.209,2083,0,false,ORD,North America,Chicago,408,0.00
18.230.85.209,443,0,false,ORD,North America,Chicago,379,0.00
54.207.169.139,2096,0,false,ORD,North America,Chicago,383,0.00
3.15.39.34,2096,0,false,ORD,North America,Chicago,346,0.00
3.15.39.34,2053,0,false,ORD,North America,Chicago,339,0.00
54.191.150.135,2096,0,false,ORD,North America,Chicago,201,0.00
18.231.88.32,2087,0,false,ORD,North America,Chicago,406,0.00
18.230.71.119,2087,0,false,ORD,North America,Chicago,390,0.00
18.230.226.136,2087,0,false,ORD,North America,Chicago,456,0.00
3.15.39.34,2082,0,false,ORD,North America,Chicago,343,0.00
18.229.143.19,2086,0,false,ORD,North America,Chicago,376,0.00
54.207.66.99,2083,0,false,ORD,North America,Chicago,385,0.00
54.191.150.135,2053,0,false,ORD,North America,Chicago,206,0.00
3.15.39.34,2083,0,false,ORD,North America,Chicago,336,0.00
18.230.82.109,80,0,false,ORD,North America,Chicago,362,0.00
52.67.221.53,2095,0,false,ORD,North America,Chicago,391,0.00
18.228.221.236,443,0,false,ORD,North America,Chicago,461,0.00
52.67.82.15,2086,0,false,ORD,North America,Chicago,384,0.00
54.207.169.139,8880,0,false,ORD,North America,Chicago,379,0.00
18.230.82.109,8080,0,false,ORD,North America,Chicago,381,0.00
18.231.88.32,2096,0,false,ORD,North America,Chicago,407,0.00
54.207.66.99,8080,0,false,ORD,North America,Chicago,409,0.00
52.67.82.15,8443,0,false,ORD,North America,Chicago,386,0.00
18.231.34.5,2083,0,false,ORD,North America,Chicago,391,0.00
52.67.82.15,443,0,false,ORD,North America,Chicago,386,0.00
18.231.47.18,443,0,false,ORD,North America,Chicago,368,0.00
54.191.150.135,2052,0,false,ORD,North America,Chicago,205,0.00
18.231.88.32,8443,0,false,ORD,North America,Chicago,452,0.00
54.207.66.99,8880,0,false,ORD,North America,Chicago,379,0.00
54.207.237.199,443,0,false,ORD,North America,Chicago,410,0.00
18.229.143.19,2095,0,false,ORD,North America,Chicago,379,0.00
52.67.221.53,8080,0,false,ORD,North America,Chicago,370,0.00
54.207.66.99,2086,0,false,ORD,North America,Chicago,386,0.00
52.67.82.15,8880,0,false,ORD,North America,Chicago,456,0.00
54.207.66.99,2087,0,false,ORD,North America,Chicago,546,0.00
54.207.237.199,2052,0,false,ORD,North America,Chicago,466,0.00
18.228.221.236,2052,0,false,ORD,North America,Chicago,392,0.00
54.207.142.179,2052,0,false,ORD,North America,Chicago,491,0.00
52.67.221.53,2096,0,false,ORD,North America,Chicago,380,0.00
54.207.142.179,8880,0,false,ORD,North America,Chicago,461,0.00
18.231.47.18,8443,0,false,ORD,North America,Chicago,381,0.00
54.233.218.62,2083,0,false,ORD,North America,Chicago,393,0.00
54.207.237.199,2082,0,false,ORD,North America,Chicago,490,0.00
18.231.47.18,8880,0,false,ORD,North America,Chicago,363,0.00
54.207.54.205,80,0,false,ORD,North America,Chicago,386,0.00
54.207.59.123,2082,0,false,ORD,North America,Chicago,419,0.00
18.230.227.254,443,0,false,ORD,North America,Chicago,364,0.00
52.67.221.53,2053,0,false,ORD,North America,Chicago,392,0.00
54.207.237.199,2095,0,false,ORD,North America,Chicago,547,0.00
54.207.66.99,2096,0,false,ORD,North America,Chicago,382,0.00
52.67.82.15,2087,0,false,ORD,North America,Chicago,380,0.00
54.207.54.205,2082,0,false,ORD,North America,Chicago,410,0.00
18.229.143.19,2083,0,false,ORD,North America,Chicago,420,0.00
52.67.82.15,2096,0,false,ORD,North America,Chicago,396,0.00
54.207.169.139,2082,0,false,ORD,North America,Chicago,386,0.00
54.207.54.205,8080,0,false,ORD,North America,Chicago,463,0.00
18.231.168.99,2095,0,false,ORD,North America,Chicago,382,0.00
54.207.66.99,2052,0,false,ORD,North America,Chicago,378,0.00
54.233.119.172,80,0,false,ORD,North America,Chicago,403,0.00
18.228.221.236,8880,0,false,ORD,North America,Chicago,407,0.00
54.233.218.62,8080,0,false,ORD,North America,Chicago,467,0.00
54.233.218.62,8443,0,false,ORD,North America,Chicago,381,0.00
18.230.226.136,2082,0,false,ORD,North America,Chicago,392,0.00
18.230.82.109,8443,0,false,ORD,North America,Chicago,388,0.00
54.207.142.179,2082,0,false,ORD,North America,Chicago,380,0.00
54.233.218.62,2086,0,false,ORD,North America,Chicago,417,0.00
54.207.59.123,80,0,false,ORD,North America,Chicago,402,0.00
18.231.47.18,2095,0,false,ORD,North America,Chicago,410,0.00
18.231.168.99,2053,0,false,ORD,North America,Chicago,405,0.00
54.207.142.179,2095,0,false,ORD,North America,Chicago,466,0.00
52.67.221.53,2083,0,false,ORD,North America,Chicago,362,0.00
54.207.237.199,2086,0,false,ORD,North America,Chicago,465,0.00
54.207.142.179,443,0,false,ORD,North America,Chicago,407,0.00
54.207.66.99,2095,0,false,ORD,North America,Chicago,381,0.00
54.207.66.99,2053,0,false,ORD,North America,Chicago,403,0.00
18.230.71.119,443,0,false,ORD,North America,Chicago,422,0.00
54.207.237.199,8880,0,false,ORD,North America,Chicago,410,0.00
54.207.169.139,2095,0,false,ORD,North America,Chicago,410,0.00
54.207.142.179,2053,0,false,ORD,North America,Chicago,382,0.00
54.207.54.205,443,0,false,ORD,North America,Chicago,421,0.00
54.207.142.179,8080,0,false,ORD,North America,Chicago,460,0.00
13.245.89.147,2083,0,false,ORD,North America,Chicago,314,0.00
54.207.169.139,2087,0,false,ORD,North America,Chicago,394,0.00
18.230.71.119,2082,0,false,ORD,North America,Chicago,380,0.00
54.207.142.179,2087,0,false,ORD,North America,Chicago,493,0.00
18.228.137.152,80,0,false,ORD,North America,Chicago,355,0.00
18.231.88.32,80,0,false,ORD,North America,Chicago,390,0.00
18.231.88.32,2086,0,false,ORD,North America,Chicago,357,0.00
18.231.47.18,2052,0,false,ORD,North America,Chicago,402,0.00
18.230.227.254,80,0,false,ORD,North America,Chicago,408,0.00
18.231.47.18,8080,0,false,ORD,North America,Chicago,406,0.00
54.233.218.62,2087,0,false,ORD,North America,Chicago,472,0.00
18.231.34.5,2086,0,false,ORD,North America,Chicago,409,0.00
18.228.137.152,2087,0,false,ORD,North America,Chicago,393,0.00
18.231.88.32,2082,0,false,ORD,North America,Chicago,367,0.00
18.230.71.119,8080,0,false,ORD,North America,Chicago,389,0.00
18.230.227.254,8443,0,false,ORD,North America,Chicago,364,0.00
18.230.71.119,2083,0,false,ORD,North America,Chicago,364,0.00
18.231.88.32,8080,0,false,ORD,North America,Chicago,359,0.00
18.228.221.236,2087,0,false,ORD,North America,Chicago,388,0.00
52.67.221.53,2086,0,false,ORD,North America,Chicago,387,0.00
18.228.137.152,8880,0,false,ORD,North America,Chicago,384,0.00
52.67.221.53,8880,0,false,ORD,North America,Chicago,386,0.00
18.231.88.32,2095,0,false,ORD,North America,Chicago,391,0.00
52.67.82.15,2082,0,false,ORD,North America,Chicago,367,0.00
54.207.237.199,2083,0,false,ORD,North America,Chicago,378,0.00
54.207.127.14,80,0,false,ORD,North America,Chicago,406,0.00
54.207.66.99,2082,0,false,ORD,North America,Chicago,470,0.00
18.228.137.152,443,0,false,ORD,North America,Chicago,388,0.00
18.229.143.19,443,0,false,ORD,North America,Chicago,376,0.00
54.207.169.139,2083,0,false,ORD,North America,Chicago,401,0.00
54.207.66.99,8443,0,false,ORD,North America,Chicago,494,0.00
54.207.237.199,8080,0,false,ORD,North America,Chicago,413,0.00
52.16.232.164,80,0,false,ORD,North America,Chicago,177,0.00
54.233.218.62,2095,0,false,ORD,North America,Chicago,384,0.00
54.207.66.99,443,0,false,ORD,North America,Chicago,413,0.00
13.246.43.73,2096,0,false,ORD,North America,Chicago,316,0.00
54.207.237.199,2053,0,false,ORD,North America,Chicago,435,0.00
54.207.142.179,2096,0,false,ORD,North America,Chicago,429,0.00
18.228.137.152,8443,0,false,ORD,North America,Chicago,368,0.00
18.228.137.152,2052,0,false,ORD,North America,Chicago,398,0.00
54.207.237.199,2087,0,false,ORD,North America,Chicago,410,0.00
54.207.169.139,2052,0,false,ORD,North America,Chicago,383,0.00
13.41.165.111,80,0,false,LHR,Europe,London,175,0.00
13.229.121.127,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
18.224.165.164,2053,0,false,ORD,North America,Chicago,347,0.00
18.117.246.194,2086,0,false,ORD,North America,Chicago,345,0.00
